1492797844.4, 111116030250, -404, 26, 0, 32797, 27508, 1442, 00, 04, 07, 52
1492797845.38, 111416020241, -144, 25, 0, 32770, 27092, 1830, 00, 03, 53, 05
1492797846.35, 111416020137, -178, 26, 0, 32834, 27352, 2326, 00, 04, 00, 22
1492797847.32, 111116030451, -52, 27, 0, 32895, 27552, 1942, 00, 04, 03, 08
1492797848.29, 111116030243, -378, 27, 0, 32814, 27568, 1558, 00, 04, 06, 06
1492797849.27, 111116030250, -383, 26, 0, 32791, 27512, 1438, 00, 04, 07, 56
1492797850.24, 111416020241, -125, 25, 0, 32756, 27092, 1830, 00, 03, 53, 10
1492797851.22, 111416020137, -208, 26, 0, 32855, 27356, 2330, 00, 04, 00, 27
1492797852.19, 111116030451, -26, 27, 0, 32888, 27552, 1946, 00, 04, 03, 12
1492797853.16, 111116030243, -365, 27, 0, 32811, 27580, 1562, 00, 04, 06, 11
1492797854.13, 111116030250, -408, 26, 0, 32798, 27508, 1438, 00, 04, 08, 01
1492797855.11, 111416020241, -118, 25, 0, 32751, 27092, 1834, 00, 03, 53, 14
1492797856.08, 111416020137, -182, 26, 0, 32837, 27352, 2326, 00, 04, 00, 31
1492797857.05, 111116030451, -52, 27, 0, 32895, 27564, 1942, 00, 04, 03, 17
1492797858.02, 111116030243, -343, 27, 0, 32806, 27572, 1558, 00, 04, 06, 16
1492797859.0, 111116030250, -390, 26, 0, 32793, 27516, 1434, 00, 04, 08, 06
1492797859.97, 111416020241, -131, 25, 0, 32760, 27096, 1834, 00, 03, 53, 19
1492797860.94, 111416020137, -178, 26, 0, 32834, 27352, 2330, 00, 04, 00, 36
1492797861.91, 111116030451, -48, 27, 0, 32894, 27560, 1942, 00, 04, 03, 22
1492797862.89, 111116030243, -374, 27, 0, 32813, 27576, 1554, 00, 04, 06, 21
1492797863.86, 111116030250, -343, 26, 0, 32780, 27520, 1434, 00, 04, 08, 11
1492797864.83, 111416020241, -125, 25, 0, 32755, 27100, 1830, 00, 03, 53, 23
1492797865.81, 111416020137, -185, 26, 0, 32839, 27360, 2330, 00, 04, 00, 41
1492797866.78, 111116030451, -29, 27, 0, 32889, 27560, 1942, 00, 04, 03, 27
1492797867.75, 111116030243, -382, 27, 0, 32815, 27580, 1554, 00, 04, 06, 25
1492797868.73, 111116030250, -376, 26, 0, 32789, 27520, 1434, 00, 04, 08, 16
